pair_unit,frequency
DEP-DIST-DIFF:3.50→2.46,1
DEP-DIST-DIFF:2.60→2.38,1
BRANCH-DIFF:2.25→2.14,2
CONST-COUNT-DIFF:25→15,1
DEP-DIST-DIFF:2.77→2.29,1
TED-RTED:45→45,1
CONST-COUNT-DIFF:37→27,1
DEP-DIST-DIFF:2.95→2.25,1
DEP-REL-CHG:obl→obl:unmarked,1
DEP-REL-CHG:obl:unmarked→nmod:poss,1
DEP-DIST-DIFF:2.53→2.08,1
BRANCH-DIFF:2.15→2.09,1
DEP-REL-CHG:iobj→acl,1
CONST-COUNT-DIFF:33→23,3
DEP-DIST-DIFF:2.76→2.40,1
BRANCH-DIFF:2.13→1.83,1
DEP-DIST-DIFF:2.60→1.90,1
DEP-DIST-DIFF:2.25→2.33,1
BRANCH-DIFF:2.20→1.90,1
DEP-DIST-DIFF:2.71→1.90,2
DEP-REL-CHG:amod→nsubj:outer,1
DEP-REL-CHG:nsubj:outer→cop,1
DEP-DIST-DIFF:2.27→1.91,1
DEP-REL-CHG:obl:unmarked→xcomp,1
DEP-DIST-DIFF:2.18→1.70,2
LENGTH-CHG:11→7,4
DEP-DIST-DIFF:2.00→1.83,1
BRANCH-DIFF:2.11→1.75,1
DEP-DIST-DIFF:2.47→2.18,1
DEP-DIST-DIFF:2.15→2.50,1
CONST-COUNT-DIFF:34→22,1
DEP-DIST-DIFF:2.78→2.10,1
BRANCH-DIFF:2.20→1.91,1
DEP-DIST-DIFF:2.88→2.27,1
BRANCH-DIFF:2.07→1.79,1
DEP-DIST-DIFF:2.60→1.71,1
DEP-REL-CHG:acl:relcl→mark,1
TREE-DEPTH-DIFF:16→16,1
CONST-COUNT-DIFF:36→31,1
DEP-DIST-DIFF:2.56→1.75,2
BRANCH-DIFF:1.84→1.67,1
DEP-DIST-DIFF:2.71→3.25,1
DEP-REL-CHG:csubj→amod,1
CONST-COUNT-DIFF:30→18,1
DEP-DIST-DIFF:3.06→1.89,1
BRANCH-DIFF:2.23→2.12,1
DEP-DIST-DIFF:2.29→1.80,1
BRANCH-DIFF:1.88→1.77,1
DEP-DIST-DIFF:1.89→1.86,1
BRANCH-DIFF:1.90→1.70,2
DEP-DIST-DIFF:2.42→2.11,1
CONST-COUNT-DIFF:25→17,2
DEP-DIST-DIFF:2.46→1.57,1
BRANCH-DIFF:2.18→1.78,1
FORM-CHG:exams→exam,1
HEAD-CHG:15→14,1
BRANCH-DIFF:2.25→2.08,1
DEP-DIST-DIFF:2.89→2.00,1
DEP-REL-CHG:iobj→parataxis,1
DEP-REL-CHG:xcomp→acl,1
DEP-DIST-DIFF:2.33→2.25,1
CONST-COUNT-DIFF:24→25,1
DEP-DIST-DIFF:2.73→2.10,1
BRANCH-DIFF:1.92→1.71,1
HEAD-CHG:2→4,1
DEP-DIST-DIFF:2.75→1.89,1
BRANCH-DIFF:1.92→1.82,1
DEP-DIST-DIFF:3.37→2.60,1
BRANCH-DIFF:2.36→2.15,1
FORM-CHG:replacing→replace,1
LENGTH-CHG:9→8,6
DEP-DIST-DIFF:2.12→1.86,1
DEP-DIST-DIFF:2.33→1.89,1
DEP-DIST-DIFF:3.09→2.12,1
DEP-DIST-DIFF:2.31→1.75,1
DEP-REL-CHG:aux:pass→appos,1
DEP-DIST-DIFF:3.00→4.18,1
DEP-DIST-DIFF:2.12→2.20,1
BRANCH-DIFF:1.89→1.71,1
CONST-COUNT-DIFF:28→19,3
DEP-DIST-DIFF:2.85→1.67,1
DEP-DIST-DIFF:2.78→1.77,1
BRANCH-DIFF:2.25→1.64,1
DEP-DIST-DIFF:2.60→1.91,1
BRANCH-DIFF:2.57→1.89,1
TREE-DEPTH-DIFF:6→9,1
FORM-CHG:an→a,1
DEP-REL-CHG:advcl:relcl→amod,1
DEP-DIST-DIFF:2.60→2.42,1
BRANCH-DIFF:2.23→1.79,1
DEP-DIST-DIFF:2.53→1.82,1
FORM-CHG:written→writes,1
DEP-DIST-DIFF:2.87→1.92,1
BRANCH-DIFF:2.30→1.88,1
CONST-COUNT-DIFF:17→11,1
DEP-DIST-DIFF:2.22→1.80,1
DEP-DIST-DIFF:2.58→2.11,1
DEP-DIST-DIFF:2.18→1.56,1
DEP-DIST-DIFF:2.85→2.09,1
BRANCH-DIFF:1.81→1.73,1
FORM-CHG:'→‘,1
LENGTH-CHG:12→7,5
CONST-COUNT-DIFF:21→13,1
DEP-DIST-DIFF:2.91→2.17,1
DEP-DIST-DIFF:3.11→2.42,1
DEP-DIST-DIFF:2.42→1.50,1
CONST-COUNT-DIFF:15→11,1
DEP-DIST-DIFF:2.00→1.75,1
CONST-COUNT-DIFF:19→17,1
DEP-DIST-DIFF:2.42→2.38,1
BRANCH-DIFF:2.33→2.14,1
DEP-DIST-DIFF:2.73→2.42,1
BRANCH-DIFF:2.25→1.86,1
DEP-DIST-DIFF:2.75→2.17,1
DEP-REL-CHG:appos→acl,1
DEP-DIST-DIFF:2.33→2.18,1
DEP-DIST-DIFF:3.39→2.46,1
BRANCH-DIFF:2.06→1.81,1
DEP-REL-CHG:obl:agent→xcomp,1
DEP-DIST-DIFF:2.29→2.00,1
TREE-DEPTH-DIFF:4→4,1
CONST-COUNT-DIFF:7→7,1
DEP-DIST-DIFF:1.00→1.00,1
BRANCH-DIFF:1.50→1.50,1
DEP-DIST-DIFF:2.95→1.85,1
BRANCH-DIFF:2.19→1.93,2
CONST-COUNT-DIFF:41→35,1
TED-KLEIN:30→30,4
DEP-DIST-DIFF:2.40→1.92,1
DEP-REL-CHG:appos→root,1
CONST-COUNT-DIFF:19→12,1
DEP-DIST-DIFF:1.88→1.25,1
BRANCH-DIFF:1.80→1.57,1
DEP-DIST-DIFF:3.25→2.70,1
CONST-COUNT-DIFF:18→18,2
BRANCH-DIFF:2.43→1.89,1
HEAD-CHG:8→2,1
CONST-COUNT-DIFF:25→28,1
DEP-DIST-DIFF:2.42→1.92,1
DEP-DIST-DIFF:2.93→2.18,1
BRANCH-DIFF:2.50→2.22,1
DEP-DIST-DIFF:2.45→2.43,1
DEP-DIST-DIFF:2.60→1.62,1
DEP-DIST-DIFF:3.20→4.11,1
BRANCH-DIFF:1.83→1.56,1
DEP-DIST-DIFF:2.09→1.50,1
BRANCH-DIFF:1.92→1.67,1
DEP-DIST-DIFF:2.64→2.83,1
BRANCH-DIFF:2.07→1.91,1
DEP-DIST-DIFF:2.86→2.62,1
BRANCH-DIFF:2.17→2.08,1
DEP-DIST-DIFF:2.30→2.00,1
BRANCH-DIFF:2.11→1.89,2
DEP-DIST-DIFF:2.58→2.00,3
BRANCH-DIFF:2.09→1.80,1
CONST-COUNT-DIFF:16→11,1
DEP-REL-CHG:csubj:outer→root,1
DEP-DIST-DIFF:2.18→2.12,2
BRANCH-DIFF:1.85→1.89,1
CONST-COUNT-DIFF:17→12,3
DEP-DIST-DIFF:2.12→1.60,1
DEP-DIST-DIFF:2.47→1.91,1
BRANCH-DIFF:2.06→1.73,1
DEP-DIST-DIFF:2.81→2.57,1
DEP-DIST-DIFF:2.58→1.29,1
DEP-DIST-DIFF:3.10→2.11,1
BRANCH-DIFF:1.91→2.00,1
DEP-DIST-DIFF:2.14→2.14,1
BRANCH-DIFF:1.70→1.70,1
CONST-COUNT-DIFF:16→12,2
DEP-DIST-DIFF:2.29→1.50,1
BRANCH-DIFF:1.88→1.57,1
DEP-DIST-DIFF:3.44→2.27,1
DEP-DIST-DIFF:2.45→1.90,1
DEP-DIST-DIFF:2.22→1.57,2
DEP-DIST-DIFF:2.00→1.29,1
DEP-DIST-DIFF:2.25→2.00,1
DEP-REL-CHG:acl:relcl→xcomp,1
DEP-DIST-DIFF:3.00→2.08,1
BRANCH-DIFF:1.88→1.80,2
DEP-DIST-DIFF:2.90→1.89,1
BRANCH-DIFF:1.83→1.69,1
CONST-COUNT-DIFF:22→24,1
DEP-DIST-DIFF:2.92→2.64,1
BRANCH-DIFF:2.33→1.92,2
DEP-DIST-DIFF:2.17→2.18,1
BRANCH-DIFF:1.92→1.79,1
TED-SIMPLE:3→3,1
DEP-DIST-DIFF:2.25→1.57,1
DEP-DIST-DIFF:2.56→1.80,1
BRANCH-DIFF:2.14→1.71,1
DEP-DIST-DIFF:2.64→1.88,1
BRANCH-DIFF:2.10→2.14,1
BRANCH-DIFF:2.17→1.82,1
LENGTH-CHG:8→4,1
TREE-DEPTH-DIFF:5→4,1
CONST-COUNT-DIFF:14→8,1
DEP-DIST-DIFF:2.57→1.33,1
BRANCH-DIFF:2.17→1.75,1
DEP-REL-CHG:mark→compound:prt,2
DEP-DIST-DIFF:3.00→2.42,1
FORM-CHG:performed→performs,1
LENGTH-CHG:22→18,1
CONST-COUNT-DIFF:40→36,1
DEP-DIST-DIFF:3.19→2.88,1
BRANCH-DIFF:2.17→1.94,1
HEAD-CHG:19→15,2
DEP-DIST-DIFF:4.38→3.47,1
BRANCH-DIFF:2.11→1.83,1
DEP-DIST-DIFF:2.46→1.75,1
BRANCH-DIFF:1.87→1.67,1
DEP-DIST-DIFF:3.29→2.36,1
LEMMA-CHG:Mumbaikars→mumbaikar,2
FORM-CHG:grooved→groove,1
DEP-DIST-DIFF:3.62→3.14,1
DEP-DIST-DIFF:3.16→3.12,1
BRANCH-DIFF:2.12→2.23,1
FORM-CHG:showed→show,1
DEP-DIST-DIFF:3.20→1.88,1
DEP-DIST-DIFF:3.67→3.12,1
BRANCH-DIFF:2.29→2.23,1
DEP-DIST-DIFF:2.09→1.56,1
BRANCH-DIFF:2.38→2.12,2
DEP-DIST-DIFF:2.86→1.89,1
BRANCH-DIFF:2.08→1.75,1
FORM-CHG:learned→learnt,1
BRANCH-DIFF:1.83→1.75,1
HEAD-CHG:1→4,1
CONST-COUNT-DIFF:13→14,1
DEP-DIST-DIFF:2.00→1.67,1
BRANCH-DIFF:2.00→1.86,5
LENGTH-CHG:22→17,2
DEP-DIST-DIFF:3.62→2.56,1
HEAD-CHG:3→4,2
DEP-DIST-DIFF:3.06→2.55,1
DEP-REL-CHG:flat→obl:unmarked,1
DEP-REL-CHG:obl:unmarked→obl,1
DEP-DIST-DIFF:2.94→1.82,1
CONST-COUNT-DIFF:31→21,1
DEP-DIST-DIFF:2.53→1.78,1
DEP-REL-CHG:obl:unmarked→root,1
DEP-DIST-DIFF:2.43→1.56,1
DEP-DIST-DIFF:2.83→1.91,1
BRANCH-DIFF:2.20→1.85,1
DEP-REL-CHG:cop→det,2
BRANCH-DIFF:2.15→1.85,1
LEMMA-CHG:ISRO→Isro,1
DEP-DIST-DIFF:1.90→1.78,1
CONST-COUNT-DIFF:27→28,1
DEP-DIST-DIFF:2.36→2.25,1
BRANCH-DIFF:2.17→1.80,1
DEP-REL-CHG:case→nmod:unmarked,1
DEP-DIST-DIFF:3.47→2.78,1
DEP-REL-CHG:fixed→amod,3
DEP-DIST-DIFF:2.21→1.80,1
BRANCH-DIFF:1.93→1.91,1
DEP-DIST-DIFF:2.94→1.93,1
BRANCH-DIFF:2.21→2.17,1
LEMMA-CHG:Bank→bank,1
DEP-REL-CHG:compound:prt→mark,2
DEP-DIST-DIFF:2.30→1.88,1
BRANCH-DIFF:2.11→1.80,2
CONST-COUNT-DIFF:20→21,1
DEP-DIST-DIFF:2.22→1.62,1
BRANCH-DIFF:1.90→1.67,2
DEP-DIST-DIFF:2.86→2.58,1
BRANCH-DIFF:2.56→2.09,1
DEP-DIST-DIFF:2.58→2.18,1
DEP-REL-CHG:cop→nmod:unmarked,2
CONST-COUNT-DIFF:29→19,2
DEP-DIST-DIFF:2.47→1.78,1
CONST-COUNT-DIFF:17→13,2
DEP-DIST-DIFF:2.33→2.43,1
BRANCH-DIFF:2.29→2.40,1
HEAD-CHG:7→4,1
DEP-DIST-DIFF:2.73→1.91,1
BRANCH-DIFF:2.36→1.79,1
DEP-DIST-DIFF:2.00→1.50,3
BRANCH-DIFF:2.50→1.75,1
DEP-DIST-DIFF:2.88→2.08,1
DEP-DIST-DIFF:3.06→1.70,1
DEP-DIST-DIFF:2.54→2.11,1
DEP-DIST-DIFF:2.11→2.00,1
FORM-CHG:has→have,2
DEP-DIST-DIFF:4.00→4.08,1
BRANCH-DIFF:2.21→2.08,1
POS-CHG:VERB→ADJ,2
BRANCH-DIFF:1.79→1.80,1
DEP-REL-CHG:mark→obl:unmarked,1
DEP-DIST-DIFF:2.85→2.82,1
BRANCH-DIFF:2.30→2.10,1
DEP-DIST-DIFF:2.27→1.56,1
DEP-DIST-DIFF:1.91→1.57,1
LEMMA-CHG:miss→missing,1
DEP-DIST-DIFF:1.88→1.40,2
DEP-DIST-DIFF:3.92→3.80,1
BRANCH-DIFF:2.18→2.43,1
DEP-DIST-DIFF:2.40→1.60,1
HEAD-CHG:10→7,1
BRANCH-DIFF:1.93→1.81,1
BRANCH-DIFF:1.92→1.62,1
PUNCT-ADD:→question mark,1
DEP-DIST-DIFF:2.27→2.25,1
DEP-DIST-DIFF:2.71→2.22,1
BRANCH-DIFF:2.40→1.90,1
DEP-DIST-DIFF:2.71→2.12,1
BRANCH-DIFF:2.27→1.89,1
DEP-REL-CHG:nmod→conj,1
DEP-DIST-DIFF:2.29→3.07,1
BRANCH-DIFF:1.88→2.07,1
DEP-DIST-DIFF:2.45→1.88,1
DEP-DIST-DIFF:2.19→1.73,1
TREE-DEPTH-DIFF:13→14,1
DEP-DIST-DIFF:2.50→1.85,1
BRANCH-DIFF:1.95→1.68,1
BRANCH-DIFF:2.60→2.20,1
DEP-DIST-DIFF:3.11→2.33,1
BRANCH-DIFF:2.29→1.75,1
DEP-DIST-DIFF:2.64→2.20,1
DEP-DIST-DIFF:2.46→2.11,1
BRANCH-DIFF:1.76→1.59,2
DEP-DIST-DIFF:2.17→1.67,1
DEP-DIST-DIFF:3.15→2.60,1
DEP-DIST-DIFF:2.91→1.43,1
BRANCH-DIFF:2.22→1.78,1
FORM-CHG:kept→keep,1
LENGTH-CHG:7→5,1
CONST-COUNT-DIFF:14→12,1
BRANCH-DIFF:1.86→1.57,1
DEP-DIST-DIFF:2.73→2.08,1
CONST-COUNT-DIFF:17→14,1
DEP-DIST-DIFF:2.75→2.33,1
DEP-DIST-DIFF:2.33→1.57,1
DEP-DIST-DIFF:2.90→2.00,1
BRANCH-DIFF:2.43→2.17,1
DEP-DIST-DIFF:2.40→1.71,1
DEP-DIST-DIFF:2.64→1.86,1
BRANCH-DIFF:2.10→1.78,1
DEP-REL-CHG:compound→compound:prt,2
DEP-DIST-DIFF:3.47→2.38,1
BRANCH-DIFF:2.31→1.93,1
DEP-DIST-DIFF:2.36→1.90,1
BRANCH-DIFF:1.93→1.71,1
DEP-REL-CHG:advcl→obl:unmarked,1
DEP-DIST-DIFF:2.74→2.14,1
BRANCH-DIFF:2.36→2.17,1
DEP-DIST-DIFF:3.06→2.00,1
DEP-DIST-DIFF:1.88→1.75,1
BRANCH-DIFF:1.89→1.57,1
DEP-DIST-DIFF:3.41→1.73,1
DEP-DIST-DIFF:2.73→1.82,1
FORM-CHG:less→lesser,1
DEP-DIST-DIFF:2.82→1.71,1
BRANCH-DIFF:2.10→1.70,1
DEP-DIST-DIFF:2.33→2.82,1
DEP-DIST-DIFF:2.10→1.50,1
BRANCH-DIFF:1.83→1.60,1
DEP-DIST-DIFF:2.50→2.11,1
DEP-REL-CHG:expl→discourse,1
DEP-DIST-DIFF:3.08→2.30,1
BRANCH-DIFF:2.08→2.11,1
DEP-DIST-DIFF:2.86→2.11,1
DEP-DIST-DIFF:2.54→2.12,1
FORM-CHG:justice→Justice,1
DEP-DIST-DIFF:3.00→1.86,1
BRANCH-DIFF:2.17→1.50,1
TREE-DEPTH-DIFF:9→5,1
CONST-COUNT-DIFF:21→11,1
DEP-DIST-DIFF:2.42→2.70,1
BRANCH-DIFF:1.86→1.91,1
DEP-DIST-DIFF:2.75→1.80,1
DEP-DIST-DIFF:2.17→1.56,1
BRANCH-DIFF:2.62→2.67,1
LENGTH-CHG:26→16,1
PUNCT-SUBST:which→:,1
CONST-COUNT-DIFF:47→30,1
DEP-DIST-DIFF:3.64→2.40,1
BRANCH-DIFF:2.19→2.07,1
DEP-DIST-DIFF:2.18→1.71,1
BRANCH-DIFF:2.57→2.17,1
DEP-DIST-DIFF:2.36→2.12,1
BRANCH-DIFF:2.08→1.80,1
LENGTH-CHG:17→9,2
DEP-DIST-DIFF:2.56→1.88,1
BRANCH-DIFF:2.07→1.62,1
CONST-COUNT-DIFF:18→19,2
DEP-DIST-DIFF:1.88→1.71,2
BRANCH-DIFF:1.89→1.64,2
DEP-DIST-DIFF:2.76→1.73,1
BRANCH-DIFF:2.13→1.79,1
DEP-DIST-DIFF:2.89→2.53,2
BRANCH-DIFF:2.46→2.15,1
DEP-DIST-DIFF:2.60→1.86,1
BRANCH-DIFF:2.00→1.50,1
CONST-COUNT-DIFF:15→14,1
BRANCH-DIFF:1.75→1.62,1
DEP-DIST-DIFF:2.18→1.43,2
BRANCH-DIFF:1.92→1.64,2
DEP-DIST-DIFF:2.27→1.71,1
DEP-REL-CHG:advcl→iobj,1
DEP-REL-CHG:iobj→amod,1
DEP-DIST-DIFF:2.38→1.82,1
DEP-DIST-DIFF:2.11→1.33,1
DEP-DIST-DIFF:2.33→1.86,1
CONST-COUNT-DIFF:13→9,1
DEP-DIST-DIFF:2.17→1.33,1
BRANCH-DIFF:2.00→1.60,1
FORM-CHG:transferred→transfers,1
DEP-DIST-DIFF:3.72→2.00,1
BRANCH-DIFF:2.64→2.10,1
DEP-DIST-DIFF:2.42→1.88,1
DEP-DIST-DIFF:2.88→2.92,1
BRANCH-DIFF:2.13→2.20,1
DEP-DIST-DIFF:2.61→1.77,1
LEMMA-CHG:lack→Lacks,1
LEMMA-CHG:tooth→Teeth,1
TREE-DEPTH-DIFF:8→5,1
DEP-DIST-DIFF:1.71→2.17,1
BRANCH-DIFF:1.78→2.20,1
TREE-DEPTH-DIFF:5→6,1
DEP-DIST-DIFF:1.91→1.71,1
BRANCH-DIFF:2.57→2.00,1
DEP-REL-CHG:appos→obj,1
CONST-COUNT-DIFF:44→34,1
DEP-DIST-DIFF:3.00→2.18,1
BRANCH-DIFF:2.05→2.06,1
DEP-DIST-DIFF:3.14→2.30,1
BRANCH-DIFF:1.88→1.71,1
DEP-REL-CHG:obl:unmarked→det,1
DEP-DIST-DIFF:3.19→2.14,1
BRANCH-DIFF:2.45→2.40,1
DEP-DIST-DIFF:3.29→2.30,1
DEP-DIST-DIFF:2.40→1.57,1
DEP-REL-CHG:advcl→xcomp,1
DEP-REL-CHG:xcomp→cc,1
DEP-DIST-DIFF:2.27→1.75,1
DEP-REL-CHG:flat→nmod,1
DEP-DIST-DIFF:3.20→2.64,1
BRANCH-DIFF:2.15→2.22,1
DEP-REL-CHG:fixed→appos,1
DEP-DIST-DIFF:3.68→2.14,1
FORM-CHG:Members→members,1
DEP-DIST-DIFF:2.91→2.00,1
FORM-CHG:Cows→cows,1
DEP-DIST-DIFF:3.00→2.17,1
DEP-DIST-DIFF:2.64→2.60,1
DEP-DIST-DIFF:2.73→1.75,1
DEP-DIST-DIFF:1.78→1.40,1
DEP-DIST-DIFF:3.00→2.31,1
DEP-DIST-DIFF:2.33→1.67,1
BRANCH-DIFF:2.50→1.90,1
BRANCH-DIFF:1.83→1.64,1
BRANCH-DIFF:2.50→2.14,1
DEP-DIST-DIFF:2.61→2.25,1
DEP-REL-CHG:iobj→compound:prt,1
CONST-COUNT-DIFF:38→32,1
DEP-DIST-DIFF:2.81→2.27,1
BRANCH-DIFF:2.31→1.94,1
DEP-DIST-DIFF:2.83→2.11,1
BRANCH-DIFF:2.33→1.82,1
DEP-DIST-DIFF:3.54→1.71,1
BRANCH-DIFF:2.18→1.70,2
DEP-DIST-DIFF:2.54→2.14,1
DEP-REL-CHG:nsubj:pass→parataxis,3
DEP-DIST-DIFF:2.60→2.29,1
DEP-REL-CHG:nsubj:pass→nmod:unmarked,1
DEP-DIST-DIFF:2.08→1.90,1
LEMMA-CHG:Rowdies→rowdies,1
DEP-DIST-DIFF:2.78→1.50,2
BRANCH-DIFF:1.82→1.67,1
DEP-DIST-DIFF:2.48→2.15,1
BRANCH-DIFF:2.62→2.08,1
DEP-DIST-DIFF:2.42→1.78,1
DEP-DIST-DIFF:2.40→1.80,1
BRANCH-DIFF:2.15→1.83,1
HEAD-CHG:4→5,1
LENGTH-CHG:26→17,1
CONST-COUNT-DIFF:44→31,1
DEP-DIST-DIFF:3.32→2.81,1
BRANCH-DIFF:2.39→2.14,1
DEP-DIST-DIFF:2.33→1.83,1
BRANCH-DIFF:1.94→1.67,1
BRANCH-DIFF:2.14→1.83,1
DEP-DIST-DIFF:2.53→1.86,1
DEP-DIST-DIFF:2.71→1.89,1
CONST-COUNT-DIFF:23→14,1
DEP-DIST-DIFF:2.45→1.50,1
DEP-DIST-DIFF:2.50→2.33,1
BRANCH-DIFF:2.06→1.75,1
DEP-REL-CHG:nsubj:pass→conj,1
BRANCH-DIFF:2.07→1.67,1
DEP-DIST-DIFF:2.57→1.75,1
DEP-DIST-DIFF:3.14→2.44,1
BRANCH-DIFF:2.29→1.86,1
DEP-DIST-DIFF:2.62→2.22,1
LENGTH-CHG:11→6,1
CONST-COUNT-DIFF:19→11,1
DEP-DIST-DIFF:2.70→1.80,1
TREE-DEPTH-DIFF:16→12,1
CONST-COUNT-DIFF:40→32,1
DEP-DIST-DIFF:2.74→1.87,1
BRANCH-DIFF:1.95→1.94,1
DEP-DIST-DIFF:2.31→1.73,1
DEP-DIST-DIFF:3.29→1.93,1
DEP-DIST-DIFF:2.25→1.88,1
FORM-CHG:Stray→stray,1
DEP-DIST-DIFF:2.11→1.86,1
LENGTH-CHG:20→18,1
BRANCH-DIFF:2.27→2.13,1
CONST-COUNT-DIFF:20→14,1
BRANCH-DIFF:2.11→1.86,1
DEP-DIST-DIFF:3.33→2.40,1
DEP-DIST-DIFF:2.80→2.25,1
DEP-REL-CHG:cc→obl:agent,1
LENGTH-CHG:26→21,1
CONST-COUNT-DIFF:47→41,1
DEP-DIST-DIFF:2.88→2.55,1
FORM-CHG:Accident→accident,1
DEP-DIST-DIFF:3.00→3.22,1
DEP-DIST-DIFF:2.64→2.11,1
BRANCH-DIFF:1.88→1.90,1
DEP-DIST-DIFF:1.90→1.67,1
BRANCH-DIFF:1.91→1.60,1
DEP-DIST-DIFF:2.40→1.62,1
DEP-DIST-DIFF:2.77→1.90,1
TREE-DEPTH-DIFF:7→11,1
DEP-DIST-DIFF:2.93→2.64,1
BRANCH-DIFF:2.36→1.85,1
DEP-DIST-DIFF:2.67→3.36,1
DEP-DIST-DIFF:2.57→2.57,1
BRANCH-DIFF:2.40→2.40,1
FORM-CHG:gave→give,1
DEP-REL-CHG:compound→iobj,1
DEP-REL-CHG:iobj→det,1
DEP-DIST-DIFF:2.27→1.67,1
BRANCH-DIFF:1.85→1.60,1
DEP-DIST-DIFF:2.71→3.27,3
DEP-DIST-DIFF:2.57→2.40,1
DEP-DIST-DIFF:2.08→1.50,1
FORM-CHG:Pilgrims→pilgrims,1
DEP-DIST-DIFF:2.87→2.17,1
BRANCH-DIFF:1.79→1.75,1
HEAD-CHG:11→12,1
DEP-DIST-DIFF:3.00→2.64,1
CONST-COUNT-DIFF:22→14,1
BRANCH-DIFF:2.33→2.17,1
FORM-CHG:transactions→transaction,1
CONST-COUNT-DIFF:12→11,1
BRANCH-DIFF:1.83→1.67,1
CONST-COUNT-DIFF:25→14,1
DEP-DIST-DIFF:2.47→1.70,1
BRANCH-DIFF:1.94→1.77,1
DEP-REL-CHG:nsubj:pass→appos,1
DEP-DIST-DIFF:2.82→2.60,1
DEP-DIST-DIFF:2.56→1.83,1
DEP-DIST-DIFF:3.50→2.57,1
BRANCH-DIFF:2.64→2.40,1
DEP-DIST-DIFF:2.55→1.89,1
BRANCH-DIFF:1.79→1.69,1
DEP-DIST-DIFF:2.64→1.71,1
DEP-DIST-DIFF:2.74→2.00,1
DEP-DIST-DIFF:2.20→1.80,1
CONST-COUNT-DIFF:25→26,1
DEP-DIST-DIFF:2.45→1.80,1
DEP-DIST-DIFF:3.25→2.00,1
DEP-DIST-DIFF:2.42→1.57,1
DEP-DIST-DIFF:2.88→1.67,1
DEP-DIST-DIFF:3.31→2.40,1
