rule_count,rule_type,coverage_pct,coverage_events,accuracy_pct,f1_score,efficiency,weighted_f1
99,lexical,131.97860323342198,44164,94.1500362709796,109.9001905168057,1.3331172043779997,23.864523150782396
100,lexical,132.11308011833967,44209,94.15599090392325,109.95084669515225,1.3211308011833967,23.82404669475592
101,lexical,132.23560350237577,44250,94.16140569201227,109.99695051293047,1.3092634010136215,23.7832642382215
102,lexical,132.35812688641187,44291,94.16681045520632,110.0430071230749,1.2976286949648221,23.74313738786891
103,lexical,132.48065027044797,44332,94.17220522131964,110.08901659812223,1.2862199055383299,23.703650056345353
104,lexical,132.60018527926366,44372,94.17745879995364,110.13385853538385,1.2750017815313812,23.664545945617295
105,lexical,132.716731912859,44411,94.18257192748514,110.17753635911416,1.2639688753605618,23.62581222476377
106,lexical,132.8302901712339,44449,94.18754531871456,110.22005339976944,1.2531159450116407,23.587436498187444
107,lexical,132.94384842960883,44487,94.1925102135802,110.26253018971768,1.2424658731739144,23.549645415949026
108,lexical,133.05441831276335,44524,94.19733631011461,110.3038505480677,1.2319853547478088,23.512187396270356
109,morphological,133.16498819591789,44561,94.20215439221613,110.34513285319504,1.2216971394120908,23.47528853779029
110,morphological,133.2755580790724,44598,94.2069644798319,110.38637715768982,1.2115959825370217,23.438936038021396
111,lexical,133.38313958700655,44634,94.21163691068564,110.4264703272378,1.2016499061892483,23.402881581473995
112,lexical,133.49072109494068,44670,94.21630181042183,110.46652762044069,1.1918814383476846,23.367350396593835
113,lexical,133.59531422765443,44705,94.22082992666463,110.50543786147658,1.1822594179438446,23.332096208708563
114,lexical,133.69990736036817,44740,94.22535095823743,110.5443142813466,1.1728062049155104,23.29734362701591
115,morphological,133.80450049308192,44775,94.22986492175417,110.5831569241676,1.1635173955920166,23.263081687407755
116,morphological,133.90909362579566,44810,94.23437183377689,110.62196583397962,1.1543887381534108,23.229299758593886
117,lexical,134.010698383289,44844,94.23874324037871,110.6596336584166,1.1453905844725556,23.19575540393448
118,morphological,134.11230314078236,44878,94.24310802334202,110.69726973162797,1.136544941871037,23.162671960911524
119,morphological,134.21390789827572,44912,94.24746619770981,110.73487409377837,1.1278479655317288,23.13003970413734
120,morphological,134.31551265576906,44946,94.25181777847958,110.7724467849646,1.1192959387980754,23.097849193324425
121,lexical,134.414129038042,44979,94.25603508018281,110.80888414748964,1.1108605705623307,23.065861518023866
122,lexical,134.51274542031499,45012,94.26024619815921,110.84529174889991,1.1025634870517622,23.03429868083712
123,morphological,134.61136180258794,45045,94.2644511459994,110.88166962567479,1.0944013154681946,23.003152018518453
124,lexical,134.7069898096405,45077,94.26852279147997,110.91691678981411,1.0863466920132299,22.97218507838435
125,lexical,134.80261781669307,45109,94.27258866016854,110.95213607091644,1.0784209425335445,22.941618831490835
126,lexical,134.89824582374564,45141,94.27664876435044,110.98732750208376,1.070620998601156,22.911445309851263
127,lexical,134.9938738307982,45173,94.28070311627616,111.02249111636563,1.062943888431482,22.8816567658171
128,morphological,135.08950183785075,45205,94.28475172816155,111.05762694675927,1.055386733108209,22.85224566427405
129,morphological,135.18512984490332,45237,94.28879461218787,111.09273502620962,1.0479467429837466,22.82320467517426
130,morphological,135.2777694767355,45268,94.29270570538885,111.1267195455497,1.0405982267441192,22.79430188737093
131,morphological,135.37040910856769,45299,94.29661144554058,111.16067808200715,1.0333619015921198,22.765756187612556
132,morphological,135.46304874039984,45330,94.30051184362547,111.1946106653941,1.0262352177303018,22.73756080597605
133,morphological,135.55568837223203,45361,94.30440691059594,111.22851732547697,1.0192157020468573,22.70970915108162
134,morphological,135.6453396288438,45391,94.30817126460185,111.26130556788736,1.0122786539465956,22.681972079718406
135,morphological,135.7320025102352,45420,94.31180541328804,111.29297784321923,1.005422240816557,22.65434483630422
136,morphological,135.81866539162658,45449,94.3154349242347,111.32462750769047,0.9986666572913719,22.627044532485144
137,morphological,135.87245614559365,45467,94.3176853953756,111.34426076501825,0.9917697528875449,22.597631029315632
