rule_count,rule_type,coverage_pct,coverage_events,accuracy_pct,f1_score,efficiency,weighted_f1
56,syntactic,94.30780042164442,20130,93.50469814577366,93.90453221676613,1.6840678646722218,23.226154207799894
57,syntactic,94.5982665729679,20192,93.52464211937517,94.05839073877952,1.6596187118064545,23.164563692798133
58,syntactic,94.88404778636684,20253,93.54414524635479,94.20933252964568,1.635931858385635,23.10446778862835
59,syntactic,95.15577418599203,20311,93.56258055607422,94.35245236024687,1.6128097319659667,23.044580378217972
60,syntactic,95.42750058561724,20369,93.58091087802168,94.49518525087421,1.5904583430936206,22.986641860848486
61,morphological,95.69454204731787,20426,93.59882373809965,94.63508175916304,1.5687629843822601,22.929973422256058
62,syntactic,95.95689857109393,20482,93.61632524530923,94.77216291750793,1.5476919124369988,22.874506666127616
63,morphological,96.2005153431717,20534,93.63249116949565,94.89913338931811,1.5269923070344715,22.81841818757158
64,morphological,96.44413211524947,20586,93.64857542380373,95.02579764899926,1.506939564300773,22.76401098055643
65,morphological,96.68774888732725,20638,93.66457862556564,95.15215680430927,1.4875038290358038,22.711216714312524
66,morphological,96.92668072148044,20689,93.68019593380171,95.27579068013334,1.4685860715375825,22.659394943817247
67,morphological,97.16092761770906,20739,93.69543245452643,95.39671748301893,1.450163098771777,22.608494674863362
68,lexical,97.38580463808854,20787,93.70999055536747,95.51254462321792,1.4321441858542432,22.55789846559443
69,morphological,97.60599672054346,20834,93.72418036260073,95.62571028335242,1.4145796626165719,22.508136371885204
