pair_unit,frequency
TED-RTED:48→48,3
DEP-DIST-DIFF:2.68→1.85,1
BRANCH-DIFF:1.95→1.72,1
CONST-COUNT-DIFF:23→16,1
DEP-DIST-DIFF:3.50→1.88,1
CONST-COUNT-DIFF:20→17,2
DEP-DIST-DIFF:2.20→1.88,1
DEP-DIST-DIFF:3.11→2.45,1
BRANCH-DIFF:1.90→1.79,1
DEP-DIST-DIFF:2.80→2.60,1
BRANCH-DIFF:1.88→1.91,1
DEP-DIST-DIFF:3.23→2.55,1
BRANCH-DIFF:2.08→2.22,1
DEP-DIST-DIFF:2.71→1.50,1
BRANCH-DIFF:2.17→1.89,1
DEP-DIST-DIFF:3.94→2.55,1
BRANCH-DIFF:1.89→1.69,1
DEP-REL-CHG:flat→acl:relcl,1
CONST-COUNT-DIFF:38→28,2
DEP-DIST-DIFF:3.37→2.00,1
BRANCH-DIFF:2.06→1.80,2
HEAD-CHG:9→5,1
DEP-DIST-DIFF:3.42→2.47,1
BRANCH-DIFF:2.27→2.15,1
DEP-REL-CHG:iobj→nmod:poss,1
DEP-DIST-DIFF:2.87→1.75,1
DEP-DIST-DIFF:2.94→2.42,1
DEP-DIST-DIFF:3.29→2.42,1
BRANCH-DIFF:2.31→2.09,1
DEP-DIST-DIFF:3.00→2.64,1
BRANCH-DIFF:2.67→2.38,1
LEMMA-CHG:Boo→boo,1
DEP-REL-CHG:nsubj→discourse,2
HEAD-CHG:1→3,2
TOKEN-REORDER:FRONT→FRONT,1
DEP-DIST-DIFF:3.14→3.21,1
BRANCH-DIFF:1.88→1.93,1
DEP-DIST-DIFF:2.56→1.67,1
DEP-REL-CHG:nmod:poss→xcomp,2
DEP-DIST-DIFF:3.25→2.20,1
DEP-DIST-DIFF:3.30→2.08,1
BRANCH-DIFF:2.11→1.93,1
LENGTH-CHG:25→13,1
PUNCT-ADD:→slash,2
CONST-COUNT-DIFF:46→24,1
DEP-DIST-DIFF:3.83→2.58,1
DEP-DIST-DIFF:2.18→1.62,2
DEP-DIST-DIFF:3.24→2.42,1
BRANCH-DIFF:2.13→1.85,1
DEP-DIST-DIFF:3.23→2.90,1
LEMMA-CHG:Industries→industry,1
CONST-COUNT-DIFF:20→20,1
DEP-DIST-DIFF:1.80→1.62,1
BRANCH-DIFF:2.11→1.73,1
DEP-DIST-DIFF:3.43→1.60,1
BRANCH-DIFF:2.27→2.25,1
PUNCT-SUBST:who→:,1
CONST-COUNT-DIFF:37→19,1
DEP-DIST-DIFF:3.00→1.30,1
BRANCH-DIFF:2.12→2.25,1
DEP-DIST-DIFF:2.92→2.45,1
DEP-REL-CHG:advcl→compound:prt,1
DEP-DIST-DIFF:2.50→1.57,1
DEP-DIST-DIFF:3.31→1.88,1
DEP-REL-CHG:ccomp→conj,1
DEP-REL-CHG:case→compound:prt,1
TED-KLEIN:34→34,1
DEP-DIST-DIFF:3.41→1.91,1
DEP-DIST-DIFF:3.20→1.85,1
DEP-DIST-DIFF:4.00→2.17,1
FORM-CHG:attempted→attempt,1
PUNCT-SUBST:but→;,2
DEP-DIST-DIFF:2.85→1.80,1
BRANCH-DIFF:1.93→1.71,2
DEP-DIST-DIFF:2.50→1.83,2
BRANCH-DIFF:1.91→1.60,1
DEP-REL-CHG:acl→xcomp,3
DEP-DIST-DIFF:2.47→1.60,1
DEP-DIST-DIFF:3.08→2.89,1
TREE-DEPTH-DIFF:13→14,1
DEP-DIST-DIFF:2.64→1.82,1
DEP-REL-CHG:mark→csubj,1
DEP-REL-CHG:expl→nsubj:pass,1
DEP-REL-CHG:csubj→obl:agent,1
CONST-COUNT-DIFF:41→31,1
DEP-DIST-DIFF:2.78→2.00,1
BRANCH-DIFF:1.82→1.67,1
DEP-REL-CHG:obl:agent→advmod,1
DEP-DIST-DIFF:3.47→2.55,1
DEP-DIST-DIFF:2.82→2.38,1
CONST-COUNT-DIFF:45→34,1
DEP-DIST-DIFF:3.77→2.07,1
LENGTH-CHG:26→18,1
CONST-COUNT-DIFF:46→36,1
DEP-DIST-DIFF:4.48→3.12,1
BRANCH-DIFF:2.25→1.94,1
DEP-DIST-DIFF:2.20→1.50,1
BRANCH-DIFF:1.91→1.73,1
DEP-REL-CHG:xcomp→advmod,1
CONST-COUNT-DIFF:25→17,2
DEP-DIST-DIFF:2.25→1.62,1
DEP-DIST-DIFF:3.38→2.10,1
DEP-DIST-DIFF:3.00→1.82,2
BRANCH-DIFF:1.95→1.69,1
DEP-DIST-DIFF:2.21→1.62,1
DEP-REL-CHG:acl:relcl→iobj,1
CONST-COUNT-DIFF:37→32,1
DEP-DIST-DIFF:2.67→2.46,1
DEP-DIST-DIFF:3.94→2.73,1
BRANCH-DIFF:2.12→1.79,1
CONST-COUNT-DIFF:41→29,2
DEP-DIST-DIFF:2.95→2.93,1
DEP-DIST-DIFF:3.75→2.00,1
DEP-DIST-DIFF:2.89→3.29,1
BRANCH-DIFF:2.64→3.00,1
DEP-DIST-DIFF:2.17→2.00,1
BRANCH-DIFF:2.20→2.10,2
DEP-DIST-DIFF:3.50→2.25,1
DEP-DIST-DIFF:3.40→2.25,1
DEP-DIST-DIFF:2.50→2.18,1
CONST-COUNT-DIFF:36→23,3
DEP-DIST-DIFF:2.90→2.50,1
BRANCH-DIFF:2.33→1.83,2
DEP-DIST-DIFF:2.18→1.38,1
DEP-DIST-DIFF:3.25→2.33,1
DEP-DIST-DIFF:3.68→3.00,1
DEP-DIST-DIFF:2.62→2.08,1
BRANCH-DIFF:2.14→1.92,1
DEP-DIST-DIFF:2.36→1.71,1
BRANCH-DIFF:2.00→1.70,2
DEP-DIST-DIFF:2.20→1.57,1
DEP-DIST-DIFF:4.28→1.92,1
TREE-DEPTH-DIFF:16→14,1
DEP-DIST-DIFF:3.45→2.14,1
BRANCH-DIFF:2.05→1.82,1
DEP-REL-CHG:obl→acl,3
DEP-DIST-DIFF:2.57→1.60,1
BRANCH-DIFF:1.78→1.67,1
DEP-REL-CHG:compound:prt→flat,2
TREE-DEPTH-DIFF:14→5,1
CONST-COUNT-DIFF:41→19,1
DEP-DIST-DIFF:4.00→4.36,1
BRANCH-DIFF:1.82→2.57,1
DEP-DIST-DIFF:3.13→2.33,1
DEP-DIST-DIFF:4.27→2.73,1
BRANCH-DIFF:2.07→1.85,2
TED-RTED:45→45,3
DEP-DIST-DIFF:3.72→2.25,1
BRANCH-DIFF:1.95→2.09,1
DEP-DIST-DIFF:3.13→2.62,1
BRANCH-DIFF:2.53→1.93,1
DEP-DIST-DIFF:2.64→2.25,1
LENGTH-CHG:25→10,1
TED-RTED:53→53,1
"PUNCT-SUBST:,→for",1
CONST-COUNT-DIFF:43→20,1
DEP-DIST-DIFF:3.42→3.11,1
BRANCH-DIFF:2.33→1.90,2
"PUNCT-SUBST:on→,",1
TREE-DEPTH-DIFF:10→11,3
CONST-COUNT-DIFF:30→31,1
DEP-DIST-DIFF:3.50→1.92,1
BRANCH-DIFF:2.23→1.76,1
"PUNCT-SUBST:,→in",2
TREE-DEPTH-DIFF:17→11,4
CONST-COUNT-DIFF:46→28,1
BRANCH-DIFF:1.96→1.80,1
DEP-REL-CHG:cc→fixed,1
TED-RTED:49→49,1
DEP-DIST-DIFF:2.95→1.92,1
DEP-DIST-DIFF:2.50→1.88,1
BRANCH-DIFF:1.91→1.89,2
BRANCH-DIFF:2.54→1.85,1
LENGTH-CHG:11→13,1
CONST-COUNT-DIFF:20→25,1
DEP-DIST-DIFF:2.40→1.83,1
DEP-DIST-DIFF:3.17→2.18,1
BRANCH-DIFF:2.09→2.22,1
DEP-DIST-DIFF:4.16→2.54,1
BRANCH-DIFF:2.58→1.93,1
LENGTH-CHG:17→16,1
DEP-DIST-DIFF:3.00→3.27,1
BRANCH-DIFF:1.84→2.00,1
LENGTH-CHG:13→15,1
TED-ZHANG-SHASHA:36→36,1
"PUNCT-SUBST:at→,",1
CONST-COUNT-DIFF:21→32,1
DEP-DIST-DIFF:2.58→1.93,1
BRANCH-DIFF:2.50→1.82,1
DEP-REL-CHG:advcl→acl:relcl,1
LENGTH-CHG:11→18,1
CONST-COUNT-DIFF:22→37,1
DEP-DIST-DIFF:2.50→3.71,1
DEP-REL-CHG:appos→nmod,1
LENGTH-CHG:10→12,1
CONST-COUNT-DIFF:18→24,1
DEP-DIST-DIFF:2.89→2.64,1
DEP-DIST-DIFF:3.17→2.27,1
BRANCH-DIFF:2.06→1.73,1
DEP-DIST-DIFF:2.67→1.56,1
DEP-DIST-DIFF:2.94→2.10,1
DEP-DIST-DIFF:3.17→2.50,1
CONST-COUNT-DIFF:31→32,1
DEP-REL-CHG:ccomp→obl:unmarked,1
DEP-DIST-DIFF:3.50→2.85,1
BRANCH-DIFF:2.14→2.18,1
DEP-DIST-DIFF:2.93→3.10,1
DEP-REL-CHG:xcomp→dep,1
DEP-DIST-DIFF:2.69→2.33,1
DEP-DIST-DIFF:3.41→2.27,1
DEP-REL-CHG:advcl→root,2
DEP-REL-CHG:advmod→xcomp,3
DEP-DIST-DIFF:3.47→2.29,1
BRANCH-DIFF:2.06→1.88,1
DEP-DIST-DIFF:2.87→2.36,1
DEP-DIST-DIFF:2.17→1.50,1
BRANCH-DIFF:2.33→2.14,1
DEP-DIST-DIFF:2.09→2.09,1
DEP-DIST-DIFF:2.73→1.82,1
BRANCH-DIFF:2.36→2.38,1
DEP-REL-CHG:root→aux:pass,1
TREE-DEPTH-DIFF:17→10,1
CONST-COUNT-DIFF:41→30,1
BRANCH-DIFF:1.90→1.81,1
DEP-DIST-DIFF:2.93→1.67,1
BRANCH-DIFF:2.25→2.12,1
DEP-REL-CHG:discourse→case,1
DEP-DIST-DIFF:3.62→3.80,1
BRANCH-DIFF:2.33→1.77,1
DEP-REL-CHG:nummod→acl:relcl,1
DEP-DIST-DIFF:3.08→1.78,1
BRANCH-DIFF:1.76→1.60,1
DEP-DIST-DIFF:3.00→2.22,2
DEP-DIST-DIFF:2.92→2.40,1
DEP-DIST-DIFF:3.06→2.55,1
DEP-DIST-DIFF:3.07→1.60,1
DEP-REL-CHG:xcomp→acl,3
DEP-DIST-DIFF:2.44→2.18,1
DEP-DIST-DIFF:2.95→1.54,1
BRANCH-DIFF:2.33→2.18,1
DEP-DIST-DIFF:2.10→1.57,1
DEP-DIST-DIFF:3.08→1.57,1
DEP-DIST-DIFF:2.73→2.46,1
BRANCH-DIFF:2.25→2.44,1
DEP-REL-CHG:expl→csubj,1
DEP-REL-CHG:csubj→parataxis,1
DEP-DIST-DIFF:3.55→3.60,1
BRANCH-DIFF:1.95→2.07,1
DEP-DIST-DIFF:2.91→1.94,1
BRANCH-DIFF:2.28→2.14,1
DEP-DIST-DIFF:4.55→3.13,1
BRANCH-DIFF:2.57→2.50,1
DEP-DIST-DIFF:2.83→2.08,1
BRANCH-DIFF:2.33→2.20,1
DEP-DIST-DIFF:3.28→2.31,1
DEP-DIST-DIFF:3.41→2.50,1
BRANCH-DIFF:2.31→2.17,1
DEP-DIST-DIFF:3.89→2.62,1
BRANCH-DIFF:2.73→2.08,1
TREE-DEPTH-DIFF:13→13,1
BRANCH-DIFF:1.81→1.69,1
DEP-DIST-DIFF:2.64→1.67,1
DEP-DIST-DIFF:2.25→1.67,1
DEP-DIST-DIFF:3.60→2.10,1
BRANCH-DIFF:2.25→1.91,1
DEP-DIST-DIFF:3.00→1.78,1
DEP-DIST-DIFF:2.62→1.60,1
DEP-DIST-DIFF:2.93→2.00,1
DEP-DIST-DIFF:3.84→2.00,1
BRANCH-DIFF:2.46→2.30,1
DEP-DIST-DIFF:3.00→1.80,1
DEP-DIST-DIFF:3.10→2.64,1
DEP-DIST-DIFF:2.79→1.56,1
DEP-DIST-DIFF:3.39→2.00,1
BRANCH-DIFF:2.29→1.91,1
DEP-REL-CHG:nummod→det,1
DEP-DIST-DIFF:4.08→2.44,1
FORM-CHG:called→calls,2
DEP-DIST-DIFF:2.92→2.62,1
BRANCH-DIFF:2.62→3.17,1
DEP-REL-CHG:advmod→det,2
DEP-REL-CHG:parataxis→punct,1
CONST-COUNT-DIFF:42→33,1
DEP-DIST-DIFF:4.05→1.80,1
BRANCH-DIFF:2.16→1.88,1
DEP-DIST-DIFF:4.12→3.31,1
BRANCH-DIFF:2.14→2.08,1
FORM-CHG:are→be,1
FEAT-CHG:Number=Plur→Number=ABSENT,1
DEP-DIST-DIFF:3.72→2.54,1
BRANCH-DIFF:1.95→1.76,1
LENGTH-CHG:24→15,1
DEP-DIST-DIFF:3.13→2.57,1
BRANCH-DIFF:2.53→2.08,1
FORM-CHG:threw→throw,1
FORM-CHG:exchanged→exchange,1
FEAT-CHG:Tense=Past→Tense=ABSENT,2
FEAT-CHG:VerbForm=Fin→VerbForm=ABSENT,2
DEP-DIST-DIFF:2.64→1.64,1
DEP-REL-CHG:mark→acl:relcl,2
DEP-DIST-DIFF:3.42→2.19,1
DEP-DIST-DIFF:3.50→2.82,2
CONST-COUNT-DIFF:46→31,1
DEP-DIST-DIFF:3.00→1.86,1
BRANCH-DIFF:1.96→1.88,1
DEP-REL-CHG:nmod→cop,1
DEP-DIST-DIFF:2.95→2.50,1
BRANCH-DIFF:1.91→1.82,2
DEP-REL-CHG:obl:unmarked→nmod,2
DEP-REL-CHG:cc→nmod,2
DEP-DIST-DIFF:3.00→2.54,1
BRANCH-DIFF:2.54→2.08,1
DEP-DIST-DIFF:3.17→2.11,1
DEP-REL-CHG:nsubj:pass→vocative,1
CONST-COUNT-DIFF:32→19,1
DEP-DIST-DIFF:4.16→2.30,1
BRANCH-DIFF:2.58→2.25,1
DEP-REL-CHG:ccomp→nsubj:pass,1
DEP-REL-CHG:obj→aux:pass,2
DEP-REL-CHG:nsubj:pass→appos,1
BRANCH-DIFF:1.84→1.79,1
DEP-DIST-DIFF:2.58→2.00,1
BRANCH-DIFF:1.91→1.78,1
DEP-DIST-DIFF:2.89→2.67,1
DEP-DIST-DIFF:2.45→1.75,2
CONST-COUNT-DIFF:25→24,3
DEP-DIST-DIFF:3.08→2.45,1
DEP-DIST-DIFF:2.23→1.50,1
DEP-DIST-DIFF:2.90→2.11,1
DEP-DIST-DIFF:2.71→2.40,1
DEP-DIST-DIFF:3.00→2.50,1
BRANCH-DIFF:2.70→2.33,1
DEP-REL-CHG:mark→nmod:unmarked,1
DEP-DIST-DIFF:2.75→1.78,1
BRANCH-DIFF:2.07→1.75,1
BRANCH-DIFF:2.38→2.14,1
DEP-DIST-DIFF:2.75→1.83,1
BRANCH-DIFF:1.94→1.86,1
DEP-DIST-DIFF:2.85→2.22,1
DEP-DIST-DIFF:3.00→2.92,1
DEP-DIST-DIFF:3.00→1.91,1
FORM-CHG:released→releases,1
"PUNCT-SUBST:with→,",1
DEP-DIST-DIFF:3.44→2.20,1
DEP-REL-CHG:advcl:relcl→obl,1
DEP-DIST-DIFF:2.94→2.69,1
BRANCH-DIFF:2.29→2.18,1
DEP-DIST-DIFF:2.38→1.80,1
BRANCH-DIFF:2.44→2.43,1
DEP-REL-CHG:fixed→nmod,1
DEP-DIST-DIFF:2.71→1.82,1
BRANCH-DIFF:2.21→1.85,1
TED-KLEIN:49→49,1
DEP-DIST-DIFF:2.27→1.83,1
BRANCH-DIFF:1.83→1.71,1
DEP-REL-CHG:nsubj:pass→acl:relcl,1
DEP-DIST-DIFF:2.60→2.73,1
DEP-DIST-DIFF:2.30→1.86,1
BRANCH-DIFF:2.00→1.78,2
DEP-REL-CHG:aux:pass→nsubj,1
DEP-REL-CHG:acl→parataxis,1
DEP-REL-CHG:nummod→conj,1
DEP-DIST-DIFF:3.20→2.47,1
BRANCH-DIFF:2.11→1.94,1
DEP-REL-CHG:nmod→aux:pass,1
TREE-DEPTH-DIFF:8→11,1
DEP-DIST-DIFF:2.57→2.00,1
DEP-DIST-DIFF:2.80→2.17,1
DEP-DIST-DIFF:2.50→1.91,1
BRANCH-DIFF:1.78→1.69,1
DEP-REL-CHG:cop→nsubj,2
DEP-DIST-DIFF:3.78→2.50,1
DEP-DIST-DIFF:3.82→1.79,1
BRANCH-DIFF:2.69→2.00,1
DEP-DIST-DIFF:2.79→2.11,1
DEP-DIST-DIFF:2.71→2.00,1
BRANCH-DIFF:1.70→1.67,1
DEP-DIST-DIFF:3.21→1.91,1
DEP-DIST-DIFF:3.57→2.91,1
BRANCH-DIFF:2.27→2.22,2
DEP-DIST-DIFF:3.53→2.11,1
BRANCH-DIFF:2.15→1.90,1
LEMMA-CHG:world→World,1
HEAD-CHG:7→8,2
DEP-DIST-DIFF:2.08→2.60,1
BRANCH-DIFF:2.33→2.11,1
DEP-REL-CHG:expl→compound,1
DEP-DIST-DIFF:3.22→2.20,1
BRANCH-DIFF:2.38→2.11,1
DEP-DIST-DIFF:2.54→2.11,1
DEP-REL-CHG:expl→nsubj,1
DEP-DIST-DIFF:2.74→2.17,1
BRANCH-DIFF:1.90→1.75,2
DEP-DIST-DIFF:3.00→2.33,1
DEP-DIST-DIFF:3.07→2.55,1
DEP-DIST-DIFF:2.73→2.58,1
TREE-DEPTH-DIFF:16→11,1
DEP-DIST-DIFF:2.53→2.00,1
BRANCH-DIFF:1.85→1.93,1
DEP-DIST-DIFF:3.75→1.90,1
BRANCH-DIFF:1.93→1.80,1
TED-KLEIN:30→30,1
BRANCH-DIFF:2.70→2.38,1
DEP-DIST-DIFF:2.47→1.67,1
DEP-REL-CHG:acl:relcl→punct,2
DEP-DIST-DIFF:2.75→2.20,1
DEP-DIST-DIFF:3.29→3.42,1
DEP-DIST-DIFF:2.94→1.83,1
DEP-DIST-DIFF:2.20→1.45,1
DEP-REL-CHG:obl:unmarked→compound,2
DEP-DIST-DIFF:2.61→2.58,1
DEP-DIST-DIFF:2.44→2.50,1
DEP-DIST-DIFF:3.38→2.50,1
BRANCH-DIFF:2.26→2.00,1
DEP-DIST-DIFF:2.38→2.90,1
BRANCH-DIFF:2.18→2.11,2
DEP-DIST-DIFF:3.20→1.91,1
DEP-DIST-DIFF:2.93→1.56,1
DEP-DIST-DIFF:2.07→1.60,1
BRANCH-DIFF:2.50→2.43,1
HEAD-CHG:11→7,1
DEP-DIST-DIFF:3.17→2.17,1
DEP-DIST-DIFF:2.43→1.64,1
DEP-REL-CHG:appos→obl:unmarked,1
HEAD-CHG:8→3,1
DEP-DIST-DIFF:3.05→2.25,1
DEP-REL-CHG:csubj→amod,1
DEP-DIST-DIFF:3.25→2.54,1
BRANCH-DIFF:2.00→2.18,1
DEP-DIST-DIFF:2.64→1.78,1
DEP-DIST-DIFF:3.40→2.18,1
DEP-REL-CHG:obl→aux:pass,1
DEP-DIST-DIFF:3.21→2.20,1
DEP-DIST-DIFF:4.14→2.14,1
BRANCH-DIFF:2.29→2.27,1
DEP-DIST-DIFF:2.88→2.85,1
FORM-CHG:litres→litre,1
DEP-DIST-DIFF:3.44→2.85,1
DEP-DIST-DIFF:2.92→2.11,1
DEP-DIST-DIFF:2.64→1.73,1
DEP-DIST-DIFF:1.91→1.70,1
BRANCH-DIFF:2.22→2.11,1
DEP-REL-CHG:compound→cc,1
DEP-REL-CHG:cop→nsubj:pass,1
DEP-DIST-DIFF:4.00→2.40,1
DEP-DIST-DIFF:3.38→1.67,1
TREE-DEPTH-DIFF:14→8,1
DEP-DIST-DIFF:3.89→2.46,1
FORM-CHG:criticised→criticises,1
CONST-COUNT-DIFF:19→17,1
DEP-DIST-DIFF:3.00→2.25,1
DEP-DIST-DIFF:3.47→2.69,1
DEP-DIST-DIFF:3.27→1.70,1
DEP-DIST-DIFF:4.67→2.91,1
BRANCH-DIFF:1.94→2.10,1
DEP-DIST-DIFF:3.21→2.56,1
BRANCH-DIFF:2.40→2.29,1
DEP-DIST-DIFF:3.27→2.50,1
DEP-DIST-DIFF:2.87→2.00,2
DEP-DIST-DIFF:3.21→2.00,1
BRANCH-DIFF:2.12→2.08,1
DEP-DIST-DIFF:2.79→1.73,1
DEP-DIST-DIFF:3.20→1.82,1
BRANCH-DIFF:2.40→2.00,1
LEMMA-CHG:Twinkle→twinkle,1
FORM-CHG:shared→shares,1
DEP-DIST-DIFF:3.42→1.80,1
DEP-DIST-DIFF:3.53→2.36,1
FORM-CHG:said→says,1
DEP-DIST-DIFF:3.59→2.25,1
FORM-CHG:batted→bats,1
CONST-COUNT-DIFF:26→27,1
DEP-DIST-DIFF:2.92→2.17,1
BRANCH-DIFF:2.08→1.86,1
DEP-DIST-DIFF:2.46→1.50,1
BRANCH-DIFF:2.08→1.73,1
DEP-REL-CHG:aux:pass→aux,1
DEP-DIST-DIFF:3.18→2.23,1
FORM-CHG:raided→raids,1
DEP-DIST-DIFF:3.23→2.36,1
BRANCH-DIFF:2.44→2.22,1
CONST-COUNT-DIFF:36→24,1
DEP-DIST-DIFF:4.56→2.36,1
DEP-DIST-DIFF:3.72→2.77,1
HEAD-CHG:2→3,1
DEP-DIST-DIFF:2.56→1.62,1
DEP-DIST-DIFF:2.75→1.70,1
DEP-DIST-DIFF:2.77→2.00,1
DEP-DIST-DIFF:2.89→2.13,1
BRANCH-DIFF:2.64→2.36,1
DEP-DIST-DIFF:2.82→2.08,1
BRANCH-DIFF:2.06→2.33,1
FORM-CHG:sent→sends,1
BRANCH-DIFF:2.09→1.91,1
DEP-DIST-DIFF:3.89→2.33,1
BRANCH-DIFF:3.00→2.50,1
DEP-DIST-DIFF:3.46→2.56,1
BRANCH-DIFF:2.30→1.90,1
DEP-REL-CHG:ccomp→fixed,2
DEP-REL-CHG:fixed→flat,2
DEP-DIST-DIFF:3.14→2.30,1
DEP-REL-CHG:mark→obl:agent,2
DEP-REL-CHG:obl:agent→xcomp,1
DEP-DIST-DIFF:3.25→1.90,1
BRANCH-DIFF:1.86→1.77,1
DEP-DIST-DIFF:2.83→1.43,1
BRANCH-DIFF:1.92→1.78,1
DEP-DIST-DIFF:3.65→2.36,1
DEP-DIST-DIFF:2.91→2.00,1
LEMMA-CHG:police→Police,1
DEP-DIST-DIFF:2.82→1.62,1
DEP-DIST-DIFF:4.28→2.36,1
BRANCH-DIFF:2.29→1.92,1
DEP-REL-CHG:nmod:poss→aux,1
DEP-DIST-DIFF:3.28→2.60,1
BRANCH-DIFF:2.12→2.07,1
DEP-DIST-DIFF:3.84→2.08,1
DEP-DIST-DIFF:2.86→2.09,1
DEP-REL-CHG:compound:prt→nmod,1
CONST-COUNT-DIFF:38→32,1
DEP-DIST-DIFF:4.11→2.00,1
BRANCH-DIFF:2.06→1.82,1
DEP-DIST-DIFF:3.36→1.91,1
FORM-CHG:praised→praises,1
DEP-DIST-DIFF:2.75→2.38,1
DEP-DIST-DIFF:3.13→1.50,1
DEP-DIST-DIFF:2.56→1.85,1
BRANCH-DIFF:2.07→1.93,1
DEP-DIST-DIFF:3.47→2.67,1
DEP-DIST-DIFF:3.56→2.45,1
DEP-REL-CHG:cc→acl,1
DEP-DIST-DIFF:3.21→1.56,1
BRANCH-DIFF:2.08→1.69,1
PUNCT-SUBST:and→/,1
DEP-DIST-DIFF:3.11→2.38,1
BRANCH-DIFF:2.00→2.23,1
DEP-DIST-DIFF:3.89→3.23,1
BRANCH-DIFF:2.50→2.18,1
DEP-DIST-DIFF:3.95→2.15,1
DEP-DIST-DIFF:2.36→1.44,1
DEP-DIST-DIFF:3.60→2.44,1
FORM-CHG:faced→faces,1
DEP-DIST-DIFF:2.62→1.70,1
DEP-REL-CHG:compound:prt→nummod,1
DEP-DIST-DIFF:2.38→1.50,1
DEP-DIST-DIFF:3.15→1.62,1
DEP-DIST-DIFF:2.57→1.80,1
DEP-DIST-DIFF:2.73→1.80,1
DEP-DIST-DIFF:4.00→1.80,1
BRANCH-DIFF:2.56→2.11,2
DEP-DIST-DIFF:3.20→2.27,1
BRANCH-DIFF:2.50→2.38,1
FORM-CHG:revealed→reveals,1
DEP-DIST-DIFF:2.55→1.56,1
BRANCH-DIFF:1.85→1.69,1
DEP-DIST-DIFF:2.69→1.92,1
DEP-DIST-DIFF:3.29→2.17,1
BRANCH-DIFF:2.17→2.20,1
DEP-REL-CHG:nmod:poss→det,1
CONST-COUNT-DIFF:39→29,2
DEP-DIST-DIFF:3.06→2.42,1
DEP-DIST-DIFF:4.24→2.67,1
TED-ZHANG-SHASHA:43→43,1
DEP-DIST-DIFF:3.38→2.77,1
DEP-DIST-DIFF:3.27→2.69,1
BRANCH-DIFF:1.94→1.81,1
DEP-REL-CHG:iobj→obl:unmarked,1
DEP-REL-CHG:nummod→aux,1
DEP-REL-CHG:iobj→appos,1
DEP-DIST-DIFF:3.10→2.00,1
BRANCH-DIFF:2.18→1.93,1
FORM-CHG:asked→ask,1
DEP-DIST-DIFF:2.58→1.89,1
BRANCH-DIFF:1.92→1.69,1
CONST-COUNT-DIFF:26→26,1
DEP-DIST-DIFF:2.54→1.64,1
BRANCH-DIFF:2.08→1.79,1
FORM-CHG:looted→loot,1
DEP-DIST-DIFF:2.62→1.73,1
DEP-DIST-DIFF:3.63→1.75,1
DEP-DIST-DIFF:3.27→2.82,1
BRANCH-DIFF:2.15→1.73,1
DEP-DIST-DIFF:2.54→1.90,1
CONST-COUNT-DIFF:42→34,1
DEP-DIST-DIFF:3.11→3.29,1
BRANCH-DIFF:1.86→1.74,1
DEP-DIST-DIFF:3.24→2.15,1
DEP-REL-CHG:expl→advcl,1
DEP-REL-CHG:csubj→nmod,1
DEP-DIST-DIFF:2.36→1.50,1
BRANCH-DIFF:1.65→1.73,1
FORM-CHG:raised→raises,1
DEP-DIST-DIFF:3.07→2.25,2
BRANCH-DIFF:2.08→2.09,1
DEP-DIST-DIFF:2.50→2.09,1
FORM-CHG:is→be,1
DEP-REL-CHG:cc→det,1
DEP-REL-CHG:aux:pass→cc,1
DEP-DIST-DIFF:2.11→1.50,1
DEP-DIST-DIFF:2.76→2.85,1
CONST-COUNT-DIFF:32→29,1
BRANCH-DIFF:2.07→1.87,1
DEP-DIST-DIFF:2.38→1.91,1
BRANCH-DIFF:1.87→1.69,1
DEP-DIST-DIFF:2.81→2.23,1
BRANCH-DIFF:2.07→2.18,1
DEP-DIST-DIFF:3.36→2.08,1
DEP-REL-CHG:xcomp→root,1
CONST-COUNT-DIFF:48→32,1
DEP-DIST-DIFF:3.86→2.00,1
BRANCH-DIFF:1.88→1.94,1
DEP-DIST-DIFF:2.46→2.82,1
DEP-DIST-DIFF:2.82→2.30,1
CONST-COUNT-DIFF:36→19,1
DEP-DIST-DIFF:3.47→1.62,1
DEP-DIST-DIFF:2.67→2.33,2
BRANCH-DIFF:2.10→1.73,1
TREE-DEPTH-DIFF:6→8,1
DEP-DIST-DIFF:3.65→2.92,1
BRANCH-DIFF:2.89→2.08,1
DEP-DIST-DIFF:3.21→2.30,1
LEMMA-CHG:IT→it,1
FEAT-CHG:Case=ABSENT→Case=Nom,1
FEAT-CHG:Gender=ABSENT→Gender=Neut,1
FEAT-CHG:PronType=ABSENT→PronType=Prs,1
DEP-DIST-DIFF:3.33→2.36,1
BRANCH-DIFF:2.36→1.92,1
DEP-REL-CHG:root→cc,1
DEP-DIST-DIFF:3.06→1.82,1
CONST-COUNT-DIFF:38→34,1
DEP-DIST-DIFF:3.33→2.38,1
BRANCH-DIFF:1.68→1.65,1
TREE-DEPTH-DIFF:5→5,1
BRANCH-DIFF:2.83→2.50,1
FORM-CHG:acquired→acquires,1
DEP-DIST-DIFF:3.07→2.62,1
DEP-DIST-DIFF:2.09→1.75,1
BRANCH-DIFF:1.92→1.73,1
DEP-DIST-DIFF:2.43→1.60,1
FEAT-CHG:VerbForm=Ger→VerbForm=Part,1
VERB-FORM-CHG:Ger→Part,1
TED-KLEIN:40→40,1
TREE-DEPTH-DIFF:11→13,1
DEP-DIST-DIFF:2.57→1.91,1
DEP-DIST-DIFF:3.20→2.55,1
DEP-DIST-DIFF:2.62→1.90,1
